Type,Test,countmaxDOWN,countmaxIN_SEARCH,countmaxUP,countminDOWN,countminIN_SEARCH,countminUP,countmeanDOWN,countmeanIN_SEARCH,countmeanUP,countvarDOWN,countvarIN_SEARCH,countvarUP,indexmin,indexmax,indexmean,minminmin,minminmax,minminmean,minmaxmin,minmaxmax,minmaxmean,minmeanmin,minmeanmax,minmeanmean,maxminmin,maxminmax,maxminmean,maxmaxmin,maxmaxmax,maxmaxmean,maxmeanmin,maxmeanmax,maxmeanmean,meanminmin,meanminmax,meanminmean,meanmaxmin,meanmaxmax,meanmaxmean,meanmeanmin,meanmeanmax,meanmeanmean,"('lostPackets', 'sum')","('lostPackets', 'mean')","('timesForwarded', 'sum')","('timesForwarded', 'max')","('timesForwarded', 'mean')","('timesForwarded', 'var')",entopy_input,min_input,max_input,mean_input,var_input,entopy_output,min_output,max_output,mean_output,var_output,min_diff,max_diff,mean_diff,var_diff,entopy_normolized,min_normolized,max_normolized,mean_normolized,var_normolized,src_count,dst_count
bh_0_1000,461,427.0,,687.0,4.0,,516.0,195.08695652173913,,599.4,21232.264822134384,,2232.9166666666647,24583,24643,24613,1,1,1.0,1,11,7.39344262295082,1.0,3.888888888888889,2.4775517427949794,1,1,1.0,1,11,7.409836065573771,1.0,3.888888888888889,2.5114059527264376,1.0,1.0,1.0,1.0,11.0,7.39344262295082,1.0,3.888888888888889,2.486662927340686,44,0.21568627450980393,630,129,3.088235294117647,269.23355549116206,1.3226903037466258,3.0,108.0,32.78846153846154,812.8367269984917,1.307165517302078,1.0,104.0,32.03921568627451,739.7584313725491,-41.0,44.0,1.1372549019607843,235.4407843137255,1.4079983433988426,1.0,86.0,43.13725490196079,235.44078431372552,917,842
bh_0_1000,462,797.0,,1047.0,12.0,,579.0,334.4782608695652,,708.84,62327.533596837944,,19736.556666666664,24644,24704,24674,1,1,1.0,1,13,8.639344262295081,1.0,5.4,3.107099862835113,1,1,1.0,1,13,8.967213114754099,1.0,5.45,3.2355009188044006,1.0,1.0,1.0,1.0,13.0,8.741803278688524,1.0,5.40625,3.15581201727815,104,0.37545126353790614,452,123,1.6317689530685922,125.08130591743843,1.3212180992373612,3.0,143.0,39.12,1074.1077551020408,1.277121970784705,1.0,158.0,38.78,1580.42,-51.0,26.0,0.34,270.14734693877557,1.4196476631990196,1.0,78.0,52.34,270.1473469387755,1280,1198
bh_0_1000,463,395.0,1.0,663.0,8.0,1.0,503.0,148.6086956521739,1.0,589.36,15070.70355731225,,1933.9066666666674,24705,24765,24735,0,1,0.9836065573770492,1,15,7.852459016393443,1.0,3.769230769230769,2.087719986456027,1,1,1.0,1,15,7.852459016393443,1.0,3.769230769230769,2.12207817492234,1.0,1.0,1.0,1.0,15.0,7.852459016393443,1.0,3.769230769230769,2.101139667488303,70,0.4666666666666667,308,81,2.0533333333333332,114.9501565995526,1.3536445611224257,2.0,82.0,25.18918918918919,309.82432432432427,1.2830578975360152,1.0,88.0,22.972972972972972,487.8048048048049,-34.0,22.0,2.2162162162162162,109.72972972972974,1.4227351375107355,1.0,57.0,37.21621621621622,109.72972972972974,596,557
bh_0_1000,464,406.0,2.0,801.0,4.0,1.0,644.0,156.95652173913044,1.125,694.68,19681.95256916996,0.125,2666.4766666666674,24766,24826,24796,0,1,0.9672131147540983,1,9,6.065573770491803,1.0,3.272727272727273,1.8489483425640743,0,1,0.9836065573770492,1,9,6.081967213114754,1.0,3.4545454545454546,1.9390987697927322,0.0,1.0,0.9836065573770492,1.0,9.0,6.069672131147541,1.0,3.352380952380952,1.8898897892229403,54,0.25116279069767444,440,98,2.046511627906977,132.4838078678549,1.3298677057645139,2.0,120.0,31.847826086956523,673.42077294686,1.2438931746220299,1.0,123.0,31.91111111111111,1138.5373737373736,-59.0,36.0,0.6,293.5636363636363,1.4146756129705502,1.0,96.0,60.6,293.56363636363625,939,883
bh_0_1000,465,462.0,,920.0,7.0,,575.0,139.1304347826087,,655.68,13805.664031620552,,7545.6433333333325,24827,24887,24857,1,1,1.0,5,13,8.245901639344263,1.8888888888888888,5.071428571428571,2.776777366713131,1,1,1.0,5,13,8.278688524590164,1.962962962962963,5.142857142857143,2.8896378608923325,1.0,1.0,1.0,5.0,13.0,8.245901639344263,1.9027777777777777,5.125,2.8239707948109127,103,0.5392670157068062,325,141,1.7015706806282722,149.67362909892537,1.3244170133845259,1.0,104.0,26.195652173913043,506.4275362318842,1.2977198578160958,1.0,100.0,25.565217391304348,558.7845410628021,-49.0,37.0,0.6304347826086957,223.74927536231877,1.4231818486748542,1.0,87.0,50.630434782608695,223.74927536231877,766,695
bh_0_1000,466,184.0,1.0,663.0,6.0,1.0,558.0,100.91304347826087,1.0,593.64,3857.9011857707505,,945.9899999999957,24888,24948,24918,0,1,0.9836065573770492,3,13,6.491803278688525,1.1578947368421053,4.428571428571429,1.8778383265130203,1,1,1.0,3,13,6.491803278688525,1.2307692307692308,4.428571428571429,1.8996899057987469,1.0,1.0,1.0,3.0,13.0,6.491803278688525,1.186602870813397,4.428571428571429,1.8840813642076584,46,0.1885245901639344,451,118,1.848360655737705,130.63123186939217,1.3622360169885268,3.0,84.0,28.96,357.9575510204082,1.3415850115131154,1.0,88.0,28.76,445.16571428571433,-67.0,52.0,0.2,339.2244897959184,1.425875934374589,1.0,120.0,68.2,339.2244897959184,930,884
bh_0_1000,467,426.0,,819.0,2.0,,566.0,226.7391304347826,,646.28,27998.292490118576,,5050.043333333336,24949,25009,24979,1,1,1.0,4,10,6.852459016393443,1.3636363636363635,3.923076923076923,2.2217135298702493,1,1,1.0,4,10,6.852459016393443,1.5,4.0,2.260958251162618,1.0,1.0,1.0,4.0,10.0,6.852459016393443,1.38,3.926153846153846,2.2375834514708086,75,0.32894736842105265,314,97,1.3771929824561404,73.59278151325447,1.3315202646302728,3.0,76.0,22.78846153846154,355.8955505279034,1.2761775128674508,1.0,131.0,22.23076923076923,554.9653092006034,-57.0,27.0,0.5576923076923077,211.66327300150834,1.4280084448137802,1.0,85.0,58.55769230769231,211.66327300150834,781,716
bh_0_1000,468,274.0,,659.0,3.0,,507.0,172.30434782608697,,564.04,9895.675889328064,,2624.206666666667,25010,25070,25040,1,1,1.0,1,9,5.049180327868853,1.0,3.0,1.6432621361534474,1,1,1.0,1,9,5.065573770491803,1.0,3.0,1.665324891699683,1.0,1.0,1.0,1.0,9.0,5.049180327868853,1.0,3.0,1.6573270031342495,44,0.36363636363636365,322,135,2.6611570247933884,218.99256198347112,1.2838268629073006,1.0,80.0,20.736842105263158,404.6856330014225,1.2344134121141765,1.0,80.0,20.38888888888889,443.61587301587304,-25.0,43.0,0.8055555555555556,173.30396825396826,1.3707728079561734,1.0,69.0,26.805555555555557,173.30396825396826,467,435
bh_0_1000,469,380.0,,689.0,3.0,,528.0,156.34782608695653,,606.52,18508.782608695652,,3053.0933333333355,25071,25131,25101,1,1,1.0,1,9,5.754098360655738,1.0,3.6,1.9235190430738065,1,1,1.0,1,9,5.754098360655738,1.0,3.6,1.9770605010378146,1.0,1.0,1.0,1.0,9.0,5.754098360655738,1.0,3.6,1.9488292480540075,84,0.4,278,115,1.3238095238095238,88.74632034632036,0.7634264084023547,2.0,1613.0,107.82926829268293,118058.09512195122,0.7459175923010632,1.0,1624.0,112.41025641025641,124420.24831309041,-26.0,29.0,0.7435897435897436,144.4588394062078,1.3792212025001802,1.0,56.0,27.743589743589745,144.4588394062078,4088,4009
bh_0_1000,47,613.0,,935.0,4.0,,476.0,234.72727272727272,,631.4,54460.58874458874,,22099.74999999999,25132,25192,25162,1,1,1.0,5,11,8.098360655737705,1.5,5.0,2.789371460202794,1,1,1.0,5,11,8.442622950819672,1.7826086956521738,5.666666666666667,3.0348574485828204,1.0,1.0,1.0,5.0,11.0,8.176229508196721,1.512,5.194444444444445,2.8784195388192098,73,0.27340823970037453,470,76,1.7602996254681649,94.70172622567657,1.3690413224472469,3.0,95.0,38.44444444444444,559.6616161616162,1.3182767672329456,1.0,140.0,37.62222222222222,974.4676767676767,-70.0,40.0,0.8222222222222222,313.4222222222222,1.4279545064827834,1.0,111.0,71.82222222222222,313.4222222222222,1204,1126
